filename,A3.1-A4.1,A3.7-A4.7,A5.1,A5.2,A5.4,first_level3,second_level3,first_level2,second_level2
132143_forcadinho-np3_frame3300.jpg,0.5292145,0.333771,0.013927969,0.10711827,0.015968287,A3.1-A4.1,A3.7-A4.7,A3,A3
132143_forcadinho-np3_frame3830.jpg,0.696308,0.29761574,0.0014031918,0.0028456126,0.0018274272,A3.1-A4.1,A3.7-A4.7,A3,A3
132143_forcadinho-np3_frame1822.jpg,0.4867158,0.2509052,0.027295852,0.21836647,0.016716657,A3.1-A4.1,A3.7-A4.7,A3,A3
125355_forcadinho-np3_frame1559.jpg,0.63752705,0.36069044,0.0005910096,0.00048000677,0.0007115753,A3.1-A4.1,A3.7-A4.7,A3,A3
113610_cam_survey_1_frame2648.jpg,0.82672524,0.078848965,0.031389516,0.03212661,0.030909711,A3.1-A4.1,A3.7-A4.7,A3,A3
132143_forcadinho-np3_frame135.jpg,0.8422282,0.15101068,0.003999353,0.0004924973,0.0022693214,A3.1-A4.1,A3.7-A4.7,A3,A3
125355_forcadinho-np3_frame54.jpg,0.9102474,0.08779405,0.001128092,0.00025795418,0.0005725068,A3.1-A4.1,A3.7-A4.7,A3,A3
132143_forcadinho-np3_frame4230.jpg,0.7265665,0.27209297,0.00049096276,0.00041302244,0.00043662655,A3.1-A4.1,A3.7-A4.7,A3,A3
132143_forcadinho-np3_frame3975.jpg,0.787922,0.21053596,0.00057651894,0.00041172808,0.0005537834,A3.1-A4.1,A3.7-A4.7,A3,A3
113610_cam_survey_1_frame511.jpg,0.63335395,0.36230347,0.00094498467,0.0019445742,0.0014530184,A3.1-A4.1,A3.7-A4.7,A3,A3
105317_cam-np3_frame1686.jpg,0.6885838,0.3066961,0.0011645299,0.0021346093,0.0014210547,A3.1-A4.1,A3.7-A4.7,A3,A3
125355_forcadinho-np3_frame454.jpg,0.5922045,0.39558172,0.0018077568,0.008456012,0.0019499807,A3.1-A4.1,A3.7-A4.7,A3,A3
132143_forcadinho-np3_frame121.jpg,0.92259854,0.048507854,0.027773852,0.00042676815,0.00069310726,A3.1-A4.1,A3.7-A4.7,A3,A3
105317_cam-np3_frame1877.jpg,0.94205046,0.006403438,0.050543107,0.00023663185,0.00076638605,A3.1-A4.1,A5.1,A3,A5
132143_forcadinho-np3_frame1518.jpg,0.9207528,0.0052238894,0.072786674,0.00025464778,0.0009819883,A3.1-A4.1,A5.1,A3,A5
132143_forcadinho-np3_frame3864.jpg,0.9644641,0.0063343635,0.028531032,0.0001758943,0.0004945901,A3.1-A4.1,A5.1,A3,A5
113610_cam_survey_1_frame626.jpg,0.88623476,0.00449807,0.10812814,0.00023467424,0.00090445904,A3.1-A4.1,A5.1,A3,A5
125355_forcadinho-np3_frame1599.jpg,0.89669347,0.08424704,0.017576968,0.0007078653,0.00077462924,A3.1-A4.1,A3.7-A4.7,A3,A3
113610_cam_survey_1_frame1118.jpg,0.9387432,0.038864795,0.020938143,0.0005188569,0.00093500747,A3.1-A4.1,A3.7-A4.7,A3,A3
113610_cam_survey_1_frame1623.jpg,0.9078356,0.08885912,0.0022973123,0.00066318497,0.00034474657,A3.1-A4.1,A3.7-A4.7,A3,A3
113610_cam_survey_1_frame1089.jpg,0.54135156,0.44918758,0.0011860463,0.0077767605,0.0004980878,A3.1-A4.1,A3.7-A4.7,A3,A3
132143_forcadinho-np3_frame2113.jpg,0.9352841,0.055203553,0.008087859,0.00053289044,0.0008915907,A3.1-A4.1,A3.7-A4.7,A3,A3
132143_forcadinho-np3_frame2020.jpg,0.68819445,0.31002742,0.0010452206,0.00035506216,0.0003779129,A3.1-A4.1,A3.7-A4.7,A3,A3
132143_forcadinho-np3_frame3502.jpg,0.2891349,0.71016365,0.00027806227,0.00026804107,0.00015530847,A3.7-A4.7,A3.1-A4.1,A3,A3
105317_cam-np3_frame1347.jpg,0.5649997,0.43357435,0.00079173513,0.0003513568,0.0002828566,A3.1-A4.1,A3.7-A4.7,A3,A3
113610_cam_survey_1_frame1144.jpg,0.68617415,0.3122392,0.00091277313,0.00034974527,0.0003240461,A3.1-A4.1,A3.7-A4.7,A3,A3
113610_cam_survey_1_frame1532.jpg,0.93957084,0.05644441,0.0031635694,0.00032519427,0.00049596303,A3.1-A4.1,A3.7-A4.7,A3,A3
105317_cam-np3_frame1768.jpg,0.83861333,0.16027214,0.0004718138,0.0004356855,0.0002070793,A3.1-A4.1,A3.7-A4.7,A3,A3
132143_forcadinho-np3_frame4234.jpg,0.91276866,0.085928366,0.0006574491,0.00029305858,0.00035256692,A3.1-A4.1,A3.7-A4.7,A3,A3
113610_cam_survey_1_frame2955.jpg,0.5598964,0.4374519,0.0013852692,0.0008370998,0.00042939282,A3.1-A4.1,A3.7-A4.7,A3,A3
113610_cam_survey_1_frame602.jpg,0.86638457,0.13088442,0.0020200303,0.00039094643,0.0003200294,A3.1-A4.1,A3.7-A4.7,A3,A3
125355_forcadinho-np3_frame1685.jpg,0.82617927,0.17221361,0.0009018861,0.0005228053,0.00018241347,A3.1-A4.1,A3.7-A4.7,A3,A3
125355_forcadinho-np3_frame471.jpg,0.73791575,0.26108745,0.0003788122,0.0005223972,9.552327e-05,A3.1-A4.1,A3.7-A4.7,A3,A3
113610_cam_survey_1_frame1593.jpg,0.5468255,0.45071054,0.00045618817,0.0018642818,0.0001434499,A3.1-A4.1,A3.7-A4.7,A3,A3
105317_cam-np3_frame1704.jpg,0.58134353,0.4174354,0.00040917465,0.00064601726,0.00016590921,A3.1-A4.1,A3.7-A4.7,A3,A3
